City,Date,AQI
Dehradun,2025-04-25,91.375
Delhi,2022-08-23,97.625
Delhi,2023-10-25,112.5
Delhi,2024-02-02,155.41666666666666
Delhi,2024-04-14,155.5
Delhi,2025-01-01,200.0
Delhi,2025-07-08,157.54166666666666
Gangtok,2023-01-29,104.125
Gangtok,2023-07-02,35.875
Gangtok,2023-08-30,55.708333333333336
Gangtok,2023-09-18,47.333333333333336
Gangtok,2024-03-21,67.25
Gangtok,2024-07-05,27.583333333333332
Gangtok,2024-07-15,38.291666666666664
Gangtok,2024-10-24,32.583333333333336
Gangtok,2025-04-22,77.83333333333333
Gangtok,2025-07-12,47.583333333333336
Gurugram,2022-11-22,151.70833333333334
Gurugram,2024-02-26,134.66666666666666
Gurugram,2024-10-21,180.95833333333334
Gurugram,2025-02-23,151.75
Guwahati,2022-11-21,86.125
Guwahati,2023-05-24,88.45833333333333
Guwahati,2024-06-02,89.375
Guwahati,2025-02-03,164.04166666666666
Hyderabad,2023-05-10,123.25
Agartala,2022-12-29,183.83333333333334
Agartala,2024-08-13,55.541666666666664
Agartala,2025-02-01,157.125
Ahmedabad,2022-09-20,78.58333333333333
Ahmedabad,2023-01-01,126.04166666666667
Ahmedabad,2023-03-20,109.625
Ahmedabad,2023-09-22,63.833333333333336
Ahmedabad,2024-04-26,59.208333333333336
Ahmedabad,2024-10-12,92.66666666666667
Ahmedabad,2025-02-18,72.16666666666667
Ahmedabad,2025-02-20,63.791666666666664
Ahmedabad,2025-02-25,83.875
Ahmedabad,2025-07-22,69.16666666666667
Aizawl,2023-01-02,75.0
Aizawl,2023-09-08,24.791666666666668
Aizawl,2023-09-14,34.541666666666664
Aizawl,2023-09-25,52.25
Aizawl,2023-10-02,24.666666666666668
Aizawl,2023-10-04,24.0
Aizawl,2024-05-01,81.75
Bengaluru,2022-10-28,76.16666666666667
Bengaluru,2022-12-18,104.375
Bengaluru,2024-04-05,65.0
Bengaluru,2024-04-10,77.70833333333333
Bengaluru,2025-09-19,45.916666666666664
Bengaluru,2025-10-25,48.291666666666664
Bengaluru,2025-10-28,33.875
Bhopal,2022-11-29,123.83333333333333
Bhopal,2023-07-16,34.25
Bhopal,2023-07-19,53.375
Bhopal,2024-02-26,101.70833333333333
Bhopal,2024-05-28,67.45833333333333
Bhopal,2025-04-17,92.875
Bhubaneswar,2023-01-13,136.29166666666666
Bhubaneswar,2023-12-06,92.875
Bhubaneswar,2024-03-14,89.58333333333333
Bhubaneswar,2024-10-21,160.66666666666666
Bhubaneswar,2025-08-21,66.33333333333333
Chandigarh,2022-08-27,100.625
Chandigarh,2022-09-11,154.04166666666666
Chandigarh,2023-01-22,148.33333333333334
Chandigarh,2024-03-30,75.08333333333333
Chandigarh,2024-05-13,104.125
Chandigarh,2025-01-05,157.75
Chennai,2023-02-07,92.54166666666667
Chennai,2023-11-18,49.416666666666664
Chennai,2024-04-03,55.791666666666664
Chennai,2024-07-02,54.666666666666664
Chennai,2025-07-28,51.208333333333336
Dehradun,2023-01-04,133.33333333333334
Dehradun,2023-10-26,50.958333333333336
Dehradun,2024-12-10,102.08333333333333
Dehradun,2025-04-10,119.70833333333333
Dehradun,2025-05-03,121.25
Dehradun,2025-06-15,163.625
Delhi,2022-08-10,150.16666666666666
Delhi,2023-05-15,138.79166666666666
Delhi,2023-06-27,156.45833333333334
Delhi,2023-11-15,155.75
Delhi,2024-01-30,189.41666666666666
Delhi,2024-02-28,107.95833333333333
Delhi,2024-05-29,164.33333333333334
Delhi,2024-11-14,215.91666666666666
Delhi,2025-10-26,175.375
Delhi,2025-10-27,171.16666666666666
Gangtok,2023-05-17,84.5
Gangtok,2024-05-28,48.041666666666664
Gangtok,2024-09-28,20.041666666666668
Gangtok,2024-10-31,57.041666666666664
Gangtok,2024-12-13,112.70833333333333
Gurugram,2023-03-25,148.54166666666666
Gurugram,2023-05-06,165.66666666666666
Gurugram,2024-03-30,155.20833333333334
Gurugram,2025-06-17,233.66666666666666
Gurugram,2025-10-24,163.20833333333334
Guwahati,2023-12-10,65.20833333333333
Guwahati,2024-05-17,130.58333333333334
Guwahati,2024-07-31,51.666666666666664
Guwahati,2025-11-20,77.29166666666667
Hyderabad,2022-09-30,84.70833333333333
Hyderabad,2022-12-16,54.833333333333336
Hyderabad,2022-12-20,150.29166666666666
Hyderabad,2022-12-23,153.83333333333334
Hyderabad,2022-12-31,148.5
Hyderabad,2023-11-21,79.25
Hyderabad,2024-06-17,51.0
Hyderabad,2024-08-31,48.125
Agartala,2023-07-28,32.791666666666664
Agartala,2023-09-03,97.54166666666667
Agartala,2023-10-06,43.541666666666664
Agartala,2024-05-10,152.25
Agartala,2024-09-30,90.625
Agartala,2025-06-11,88.875
Ahmedabad,2023-01-24,159.20833333333334
Ahmedabad,2023-03-30,80.58333333333333
Ahmedabad,2024-06-18,59.666666666666664
Ahmedabad,2024-09-29,64.875
Ahmedabad,2025-02-07,71.41666666666667
Ahmedabad,2025-06-23,55.791666666666664
Ahmedabad,2025-10-17,99.33333333333333
Aizawl,2024-07-20,31.625
Aizawl,2025-05-04,75.95833333333333
Aizawl,2025-10-06,39.75
Bengaluru,2023-04-22,119.0
Bengaluru,2023-06-21,64.54166666666667
Bengaluru,2023-07-15,21.083333333333332
Bengaluru,2023-08-13,57.416666666666664
Bengaluru,2023-10-06,107.16666666666667
Bengaluru,2024-02-03,107.625
Bengaluru,2024-03-07,97.33333333333333
Bengaluru,2025-06-15,20.916666666666668
Bengaluru,2025-08-12,35.583333333333336
Bhopal,2022-11-20,115.45833333333333
Bhopal,2022-12-29,96.5
Bhopal,2023-09-30,87.41666666666667
Bhopal,2024-02-25,80.25
Bhopal,2024-09-13,65.58333333333333
Bhopal,2024-11-22,166.79166666666666
Bhopal,2024-11-24,142.08333333333334
Bhopal,2025-05-03,81.5
Bhopal,2025-08-18,75.54166666666667
Bhopal,2025-10-04,67.04166666666667
Bhubaneswar,2023-10-27,140.29166666666666
Bhubaneswar,2024-01-05,152.29166666666666
Bhubaneswar,2024-06-30,59.0
Bhubaneswar,2025-11-25,179.33333333333334
Chandigarh,2022-08-21,117.08333333333333
Chandigarh,2022-12-18,158.5
Chandigarh,2023-04-09,90.79166666666667
Chandigarh,2023-05-04,98.79166666666667
Chandigarh,2024-02-22,79.33333333333333
Chandigarh,2025-10-28,124.0
Chandigarh,2025-11-04,122.41666666666667
Chandigarh,2025-11-13,93.0
Chennai,2023-02-14,102.41666666666667
Chennai,2024-02-24,76.04166666666667
Chennai,2024-04-07,59.041666666666664
Chennai,2024-06-23,60.625
Chennai,2025-01-01,103.95833333333333
Chennai,2025-03-14,51.833333333333336
Chennai,2025-09-22,59.208333333333336
Dehradun,2022-12-21,108.83333333333333
Dehradun,2023-02-01,102.0
Dehradun,2023-04-01,65.66666666666667
Dehradun,2023-07-10,53.125
Dehradun,2023-07-23,73.70833333333333
Dehradun,2023-08-19,75.33333333333333
Dehradun,2025-02-04,112.33333333333333
Dehradun,2025-08-13,120.29166666666667
Dehradun,2025-10-03,76.875
Delhi,2023-04-20,99.70833333333333
Delhi,2024-04-25,107.75
Delhi,2024-11-19,171.08333333333334
Delhi,2025-08-18,131.95833333333334
Gangtok,2023-02-07,96.20833333333333
Gangtok,2024-09-16,28.125
Gangtok,2025-01-31,140.79166666666666
Gurugram,2022-12-26,171.79166666666666
Gurugram,2023-05-18,119.08333333333333
Gurugram,2023-08-03,123.29166666666667
Gurugram,2023-09-24,142.29166666666666
Gurugram,2023-10-19,105.70833333333333
Gurugram,2024-11-03,165.125
Guwahati,2022-12-08,92.16666666666667
Guwahati,2023-04-05,78.58333333333333
Guwahati,2024-04-06,136.58333333333334
Guwahati,2024-12-05,92.625
Guwahati,2025-01-06,110.20833333333333
Hyderabad,2022-08-19,48.0
Hyderabad,2022-11-03,143.33333333333334
Hyderabad,2023-05-23,114.20833333333333
Hyderabad,2023-12-14,92.41666666666667
Hyderabad,2024-04-30,80.04166666666667
Agartala,2023-03-09,122.45833333333333
Agartala,2023-09-14,48.041666666666664
Agartala,2024-03-02,135.41666666666666
Agartala,2024-09-19,125.95833333333333
Agartala,2024-12-23,146.125
Agartala,2025-09-28,58.916666666666664
Ahmedabad,2022-11-28,137.66666666666666
Ahmedabad,2024-05-09,53.5
Ahmedabad,2024-07-30,61.458333333333336
Ahmedabad,2024-08-18,55.125
Aizawl,2023-04-01,73.83333333333333
Aizawl,2023-05-24,65.41666666666667
Aizawl,2024-03-30,95.5
Aizawl,2024-04-26,84.79166666666667
Aizawl,2024-05-25,48.75
Aizawl,2024-09-05,34.625
Aizawl,2024-11-03,63.041666666666664
Aizawl,2024-12-20,53.0
Aizawl,2025-01-07,53.666666666666664
Bengaluru,2022-09-05,67.04166666666667
Bengaluru,2023-09-21,40.708333333333336
Bengaluru,2023-12-31,65.91666666666667
Bengaluru,2024-02-17,63.125
Bengaluru,2024-07-15,14.833333333333334
Bengaluru,2025-09-27,25.625
Bhopal,2022-10-09,53.5
Bhopal,2022-11-08,125.20833333333333
Bhopal,2023-09-16,35.583333333333336
Bhopal,2023-09-21,50.416666666666664
Bhopal,2024-06-17,87.33333333333333
Bhopal,2024-10-08,104.58333333333333
Bhopal,2025-09-16,80.79166666666667
Bhubaneswar,2022-09-02,39.708333333333336
Bhubaneswar,2023-06-01,150.625
Bhubaneswar,2023-06-20,81.08333333333333
Bhubaneswar,2024-06-06,122.41666666666667
Bhubaneswar,2024-06-16,126.79166666666667
Bhubaneswar,2024-08-23,49.0
Bhubaneswar,2025-01-27,183.375
Bhubaneswar,2025-05-29,83.125
Bhubaneswar,2025-08-25,62.208333333333336
Chandigarh,2022-10-03,123.83333333333333
Chandigarh,2023-01-08,173.45833333333334
Chandigarh,2023-05-09,93.79166666666667
Chandigarh,2024-01-04,156.125
Chandigarh,2024-01-24,160.33333333333334
Chandigarh,2024-03-21,84.66666666666667
Chandigarh,2024-05-25,121.95833333333333
Chandigarh,2024-06-15,106.20833333333333
Chandigarh,2024-10-07,87.33333333333333
Chandigarh,2025-06-21,106.20833333333333
Chandigarh,2025-06-28,95.41666666666667
Chandigarh,2025-07-22,119.66666666666667
Chandigarh,2025-09-14,128.45833333333334
Chennai,2023-05-19,82.54166666666667
Chennai,2023-06-15,97.25
Chennai,2025-11-07,69.08333333333333
Dehradun,2022-10-16,99.41666666666667
Dehradun,2023-06-15,71.29166666666667
Dehradun,2025-03-10,88.08333333333333
Dehradun,2025-07-12,98.33333333333333
Dehradun,2025-07-16,78.125
Delhi,2023-05-06,161.33333333333334
Delhi,2023-08-10,154.875
Delhi,2025-06-29,128.875
Delhi,2025-11-22,232.0
Gangtok,2022-08-20,32.958333333333336
Gangtok,2022-08-31,40.708333333333336
Gangtok,2023-01-17,83.5
Gangtok,2023-05-26,68.04166666666667
Gangtok,2025-05-12,82.08333333333333
Gangtok,2025-05-31,53.875
Gurugram,2023-01-25,177.75
Gurugram,2023-04-09,116.45833333333333
Gurugram,2024-12-06,106.25
Gurugram,2025-02-16,163.83333333333334
Gurugram,2025-05-27,344.8333333333333
Gurugram,2025-06-26,140.04166666666666
Gurugram,2025-09-26,142.54166666666666
Guwahati,2022-09-19,70.75
Guwahati,2023-01-13,137.66666666666666
Guwahati,2023-06-11,66.70833333333333
Guwahati,2023-09-29,68.79166666666667
Guwahati,2023-12-21,70.125
Guwahati,2024-02-27,101.41666666666667
Guwahati,2024-05-07,82.04166666666667
Guwahati,2024-05-14,88.54166666666667
Guwahati,2024-07-10,50.916666666666664
Guwahati,2024-07-18,48.416666666666664
Guwahati,2025-03-21,161.75
Guwahati,2025-06-08,91.33333333333333
Guwahati,2025-10-19,66.29166666666667
Guwahati,2025-11-23,70.75
Hyderabad,2023-04-18,136.45833333333334
Hyderabad,2023-06-19,64.45833333333333
Hyderabad,2024-05-21,47.875
Agartala,2022-11-01,147.04166666666666
Agartala,2023-03-07,157.08333333333334
Agartala,2023-04-20,100.0
Agartala,2023-05-30,153.45833333333334
Agartala,2024-04-18,103.375
Agartala,2025-05-06,97.70833333333333
Agartala,2025-08-27,55.791666666666664
Agartala,2025-10-31,101.41666666666667
Agartala,2025-11-07,125.91666666666667
Ahmedabad,2023-03-31,63.083333333333336
Ahmedabad,2023-05-17,43.833333333333336
Ahmedabad,2025-06-01,72.5
Aizawl,2023-05-12,84.29166666666667
Aizawl,2024-03-17,110.54166666666667
Aizawl,2025-04-04,146.0
Aizawl,2025-06-12,31.083333333333332
Bengaluru,2023-10-24,103.29166666666667
Bengaluru,2023-11-06,50.0
Bengaluru,2024-06-11,22.166666666666668
Bengaluru,2025-01-20,75.95833333333333
Bengaluru,2025-09-17,36.708333333333336
Bengaluru,2025-09-26,26.583333333333332
Bhopal,2023-12-23,124.04166666666667
Bhopal,2024-04-16,70.29166666666667
Bhopal,2024-04-23,99.70833333333333
Bhopal,2024-08-22,86.20833333333333
Bhopal,2025-04-15,97.58333333333333
Bhopal,2025-04-20,64.08333333333333
Bhopal,2025-09-19,76.58333333333333
Bhubaneswar,2022-09-21,73.45833333333333
Bhubaneswar,2023-01-15,145.75
Bhubaneswar,2024-10-17,74.875
Bhubaneswar,2025-07-11,73.95833333333333
Chandigarh,2024-10-12,91.79166666666667
Chandigarh,2025-05-23,142.08333333333334
Chandigarh,2025-11-06,108.75
Chennai,2022-12-16,44.625
Chennai,2023-07-25,47.333333333333336
Chennai,2024-05-20,35.291666666666664
Chennai,2025-03-04,58.833333333333336
Chennai,2025-05-26,42.875
Dehradun,2023-05-31,84.41666666666667
Dehradun,2023-08-03,102.66666666666667
Dehradun,2023-12-27,140.04166666666666
Dehradun,2025-06-19,153.875
Delhi,2022-10-28,235.125
Delhi,2023-03-07,144.375
Delhi,2023-05-11,140.875
Delhi,2023-06-18,116.375
Delhi,2023-10-03,104.29166666666667
Delhi,2023-10-07,156.83333333333334
Delhi,2023-11-13,112.33333333333333
Delhi,2024-09-04,90.91666666666667
Delhi,2025-11-05,162.29166666666666
Gangtok,2022-11-15,93.04166666666667
Gangtok,2023-03-04,80.70833333333333
Gangtok,2023-11-12,54.333333333333336
Gangtok,2023-12-05,46.666666666666664
Gangtok,2024-06-14,45.875
Gangtok,2024-09-13,39.208333333333336
Gangtok,2024-11-17,137.5
Gangtok,2025-01-07,73.79166666666667
Gangtok,2025-03-07,125.45833333333333
Gangtok,2025-06-07,63.416666666666664
Gurugram,2022-12-11,165.75
Gurugram,2023-02-20,206.41666666666666
Gurugram,2023-10-03,108.54166666666667
Gurugram,2024-04-07,125.79166666666667
Gurugram,2024-11-16,181.875
Gurugram,2025-01-21,169.625
Guwahati,2023-05-11,126.375
Guwahati,2023-10-29,62.791666666666664
Guwahati,2024-05-04,119.45833333333333
Guwahati,2024-08-07,56.583333333333336
Guwahati,2025-11-25,100.33333333333333
Hyderabad,2022-11-19,145.375
Hyderabad,2022-12-06,163.41666666666666
Hyderabad,2022-12-18,125.33333333333333
Hyderabad,2023-05-19,119.04166666666667
Hyderabad,2024-02-01,75.375
Hyderabad,2024-03-23,77.75
Hyderabad,2025-01-07,144.54166666666666
Hyderabad,2025-02-02,68.875
Agartala,2023-06-22,47.375
Agartala,2023-06-23,40.125
Agartala,2023-07-08,28.208333333333332
Agartala,2024-06-09,69.875
Agartala,2025-01-31,167.25
Agartala,2025-02-14,138.16666666666666
Ahmedabad,2023-05-07,86.04166666666667
Ahmedabad,2023-11-28,101.54166666666667
Ahmedabad,2023-12-17,85.375
Ahmedabad,2023-12-27,156.25
Ahmedabad,2024-04-08,82.16666666666667
Aizawl,2023-02-03,73.04166666666667
Aizawl,2023-03-08,89.33333333333333
Aizawl,2023-04-26,90.75
Aizawl,2023-09-19,23.916666666666668
Aizawl,2024-05-15,67.41666666666667
Aizawl,2024-11-13,40.458333333333336
Aizawl,2025-01-26,134.58333333333334
Aizawl,2025-02-02,128.29166666666666
Aizawl,2025-04-21,56.791666666666664
Aizawl,2025-10-05,43.166666666666664
Bengaluru,2023-05-20,89.75
Bengaluru,2023-09-07,25.333333333333332
Bengaluru,2023-11-25,35.333333333333336
Bengaluru,2024-01-25,93.20833333333333
Bengaluru,2024-11-02,81.45833333333333
Bengaluru,2025-01-28,117.375
Bengaluru,2025-05-14,79.54166666666667
Bhopal,2022-10-13,75.91666666666667
Bhopal,2023-05-23,66.5
Bhopal,2024-05-29,64.16666666666667
Bhopal,2024-07-10,54.916666666666664
Bhopal,2024-09-07,39.875
Bhopal,2024-10-14,83.66666666666667
Bhubaneswar,2023-12-13,150.83333333333334
Bhubaneswar,2024-05-29,92.33333333333333
Bhubaneswar,2025-09-19,61.291666666666664
Chandigarh,2023-01-13,153.625
Chandigarh,2023-03-03,85.91666666666667
Chandigarh,2023-08-23,102.83333333333333
Chandigarh,2023-10-24,72.66666666666667
Chandigarh,2024-05-10,155.20833333333334
Chandigarh,2025-04-23,118.625
Chennai,2022-12-26,56.291666666666664
Chennai,2023-08-07,68.5
Chennai,2025-04-12,145.08333333333334
Chennai,2025-06-02,75.75
Dehradun,2023-01-17,158.16666666666666
Dehradun,2024-07-21,89.75
Dehradun,2024-11-26,136.79166666666666
Dehradun,2025-10-12,86.95833333333333
Dehradun,2025-11-02,140.66666666666666
Delhi,2022-10-13,152.625
Delhi,2023-03-24,153.54166666666666
Delhi,2023-06-03,133.75
Delhi,2023-07-08,76.08333333333333
Delhi,2023-08-11,138.70833333333334
Delhi,2023-10-11,129.08333333333334
Delhi,2024-04-20,126.79166666666667
Delhi,2024-04-30,118.08333333333333
Delhi,2024-06-13,119.375
Delhi,2025-04-06,197.41666666666666
Delhi,2025-06-30,130.625
Delhi,2025-08-14,166.54166666666666
Delhi,2025-10-11,133.875
Gangtok,2022-09-04,47.416666666666664
Gangtok,2022-12-20,80.0
Gangtok,2023-02-06,96.5
Gangtok,2023-11-17,31.166666666666668
Gangtok,2024-01-26,80.45833333333333
Gangtok,2025-03-16,116.20833333333333
Gurugram,2022-09-19,178.16666666666666
Gurugram,2023-04-20,104.41666666666667
Gurugram,2023-04-23,110.58333333333333
Gurugram,2023-06-10,108.04166666666667
Gurugram,2024-09-14,124.58333333333333
Gurugram,2024-12-15,134.79166666666666
Gurugram,2025-05-25,2118.2083333333335
Guwahati,2022-10-11,69.58333333333333
Guwahati,2022-12-09,89.125
Guwahati,2023-03-18,150.54166666666666
Guwahati,2023-07-30,45.875
Guwahati,2023-09-13,64.5
Guwahati,2023-10-10,69.41666666666667
Guwahati,2024-01-17,80.33333333333333
Guwahati,2024-03-15,130.66666666666666
Guwahati,2024-08-22,40.791666666666664
Guwahati,2024-12-06,111.83333333333333
Guwahati,2025-02-20,139.125
Hyderabad,2022-08-14,27.5
Hyderabad,2022-12-07,153.29166666666666
Hyderabad,2023-02-08,138.5
Agartala,2022-08-27,77.58333333333333
Agartala,2022-11-23,151.45833333333334
Agartala,2024-01-07,151.04166666666666
Agartala,2024-11-29,108.25
Ahmedabad,2023-07-04,66.5
Ahmedabad,2023-09-11,50.208333333333336
Ahmedabad,2023-09-20,49.666666666666664
Ahmedabad,2023-09-25,57.666666666666664
Ahmedabad,2023-11-01,107.45833333333333
Ahmedabad,2023-12-31,153.83333333333334
Ahmedabad,2024-05-04,65.04166666666667
Ahmedabad,2024-06-29,56.666666666666664
Ahmedabad,2025-06-22,70.5
Ahmedabad,2025-09-08,52.75
Ahmedabad,2025-10-31,84.66666666666667
Aizawl,2023-05-25,47.541666666666664
Aizawl,2024-02-10,60.666666666666664
Aizawl,2024-12-26,65.41666666666667
Aizawl,2025-04-11,76.29166666666667
Bengaluru,2022-12-31,76.16666666666667
Bengaluru,2023-03-12,88.83333333333333
Bengaluru,2024-12-26,70.875
Bengaluru,2025-01-22,96.16666666666667
Bengaluru,2025-08-23,61.458333333333336
Bengaluru,2025-09-29,22.916666666666668
Bhopal,2022-10-04,62.583333333333336
Bhopal,2022-10-29,92.66666666666667
Bhopal,2024-02-27,148.08333333333334
Bhopal,2024-08-11,25.958333333333332
Bhopal,2024-08-24,50.708333333333336
Bhopal,2024-09-22,84.375
Bhopal,2025-04-02,146.125
Bhopal,2025-08-13,74.29166666666667
Bhubaneswar,2022-12-10,168.75
Bhubaneswar,2023-05-01,125.33333333333333
Bhubaneswar,2024-01-14,150.58333333333334
Bhubaneswar,2024-03-25,77.625
Bhubaneswar,2024-05-10,47.291666666666664
Bhubaneswar,2024-11-19,165.625
Chandigarh,2022-08-13,84.04166666666667
Chandigarh,2023-07-14,70.33333333333333
Chandigarh,2025-04-18,111.0
Chandigarh,2025-08-21,95.875
Chennai,2022-08-29,83.20833333333333
Chennai,2022-12-06,157.08333333333334
Chennai,2024-07-06,62.291666666666664
Chennai,2024-10-11,33.416666666666664
Chennai,2025-05-14,95.0
Dehradun,2023-06-13,98.375
Dehradun,2023-07-26,55.666666666666664
Dehradun,2024-01-27,135.16666666666666
Dehradun,2024-02-02,80.79166666666667
Dehradun,2024-02-23,59.708333333333336
Dehradun,2024-10-25,61.166666666666664
Dehradun,2025-11-16,97.375
Delhi,2022-09-05,94.29166666666667
Delhi,2023-03-27,122.375
Delhi,2024-02-01,179.16666666666666
Delhi,2024-06-27,142.5
Delhi,2025-07-14,107.33333333333333
Gangtok,2022-09-02,43.5
Gangtok,2022-09-17,43.041666666666664
Gangtok,2023-03-19,84.04166666666667
Gangtok,2023-04-12,105.04166666666667
Gangtok,2023-09-10,29.916666666666668
Gangtok,2024-05-12,70.29166666666667
Gangtok,2025-01-27,124.5
Gangtok,2025-05-25,70.375
Gangtok,2025-09-13,47.416666666666664
Gurugram,2022-09-12,119.5
Gurugram,2022-11-04,197.45833333333334
Gurugram,2022-11-26,176.45833333333334
Gurugram,2024-07-29,108.66666666666667
Gurugram,2024-10-04,155.41666666666666
Gurugram,2024-12-05,99.0
Guwahati,2023-01-16,159.08333333333334
Guwahati,2023-04-10,128.25
Guwahati,2023-11-21,56.125
Guwahati,2023-12-04,68.0
Guwahati,2025-02-01,163.375
Hyderabad,2022-09-07,63.541666666666664
Hyderabad,2022-10-15,71.33333333333333
Hyderabad,2022-10-22,96.58333333333333
Hyderabad,2023-09-20,43.583333333333336
Hyderabad,2024-06-12,51.291666666666664
Hyderabad,2024-08-12,57.541666666666664
Hyderabad,2025-01-14,122.45833333333333
Hyderabad,2025-02-22,107.20833333333333
Agartala,2023-05-24,78.16666666666667
Agartala,2023-11-18,37.5
Agartala,2024-12-08,168.79166666666666
Ahmedabad,2023-04-19,76.5
Ahmedabad,2023-07-29,51.25
Ahmedabad,2023-08-07,58.458333333333336
Ahmedabad,2024-12-04,99.41666666666667
Ahmedabad,2025-01-12,147.625
Ahmedabad,2025-01-27,94.95833333333333
Ahmedabad,2025-02-13,80.875
Ahmedabad,2025-06-19,72.79166666666667
Aizawl,2024-07-16,33.958333333333336
Aizawl,2024-07-18,39.75
Aizawl,2024-10-14,77.91666666666667
Bengaluru,2024-01-11,76.25
Bengaluru,2024-01-17,115.375
Bengaluru,2024-03-13,107.5
Bengaluru,2024-08-22,30.583333333333332
Bengaluru,2025-04-13,117.29166666666667
Bengaluru,2025-06-27,25.416666666666668
Bhopal,2023-03-20,95.58333333333333
Bhopal,2023-06-23,80.08333333333333
Bhopal,2023-08-01,40.125
Bhopal,2023-12-29,99.54166666666667
Bhopal,2025-01-09,87.16666666666667
Bhubaneswar,2022-12-14,72.83333333333333
Bhubaneswar,2023-02-01,157.83333333333334
Bhubaneswar,2023-11-06,105.41666666666667
Bhubaneswar,2024-03-24,73.875
Bhubaneswar,2024-12-19,157.625
Bhubaneswar,2025-06-20,67.5
Bhubaneswar,2025-08-28,42.833333333333336
Chandigarh,2022-10-31,153.33333333333334
Chandigarh,2023-03-04,84.25
Chandigarh,2023-03-15,92.58333333333333
Chandigarh,2023-05-24,92.54166666666667
Chandigarh,2024-08-05,93.125
Chandigarh,2024-08-18,76.5
Chandigarh,2024-09-20,104.29166666666667
Chandigarh,2025-07-23,135.95833333333334
Chennai,2023-05-30,88.95833333333333
Chennai,2023-07-04,51.166666666666664
Chennai,2023-08-02,50.541666666666664
Chennai,2023-10-10,72.66666666666667
Chennai,2024-03-28,62.208333333333336
Chennai,2024-04-05,37.375
Chennai,2024-08-31,58.166666666666664
Chennai,2025-01-11,92.79166666666667
Chennai,2025-02-21,73.625
Chennai,2025-07-27,48.0
Chennai,2025-09-20,55.083333333333336
Dehradun,2022-10-18,108.625
Dehradun,2022-12-04,143.625
Dehradun,2022-12-17,149.95833333333334
Dehradun,2023-04-26,94.875
Dehradun,2024-04-07,72.75
Dehradun,2024-12-24,125.54166666666667
Dehradun,2025-02-24,99.5
Delhi,2022-09-27,150.875
Delhi,2022-10-16,190.20833333333334
Delhi,2023-01-13,173.91666666666666
Delhi,2023-01-22,188.0
Delhi,2023-11-18,172.95833333333334
Delhi,2024-04-19,105.625
Delhi,2024-04-26,107.45833333333333
Delhi,2024-06-06,159.45833333333334
Delhi,2025-02-23,131.5
Delhi,2025-10-07,98.75
Gangtok,2023-05-04,64.08333333333333
Gangtok,2024-01-20,80.54166666666667
Gangtok,2025-01-28,131.41666666666666
Gangtok,2025-04-05,121.125
Gurugram,2022-08-08,119.625
Gurugram,2022-11-30,188.04166666666666
Gurugram,2023-02-18,244.04166666666666
Gurugram,2023-07-04,159.04166666666666
Gurugram,2023-12-04,175.375
Gurugram,2024-05-05,152.25
Guwahati,2023-03-29,114.91666666666667
Guwahati,2023-10-30,65.75
Guwahati,2024-03-07,74.29166666666667
Guwahati,2025-07-16,60.166666666666664
Guwahati,2025-10-28,80.20833333333333
Hyderabad,2022-09-04,70.83333333333333
Hyderabad,2023-08-23,61.083333333333336
Hyderabad,2024-02-18,54.083333333333336
Hyderabad,2025-01-15,100.45833333333333
Agartala,2022-11-20,104.58333333333333
Agartala,2023-06-04,119.29166666666667
Agartala,2023-11-09,143.79166666666666
Agartala,2025-11-01,103.125
Ahmedabad,2023-02-19,147.91666666666666
Ahmedabad,2023-03-29,105.70833333333333
Ahmedabad,2023-07-08,52.625
Ahmedabad,2024-08-16,56.583333333333336
Ahmedabad,2024-10-07,124.25
Aizawl,2023-05-18,52.541666666666664
Aizawl,2023-09-09,33.583333333333336
Aizawl,2024-01-23,69.0
Aizawl,2024-11-22,54.083333333333336
Aizawl,2025-01-20,61.375
Aizawl,2025-02-22,101.75
Aizawl,2025-09-08,30.125
Bengaluru,2022-08-06,18.75
Bengaluru,2023-09-27,37.125
Bengaluru,2024-02-18,62.291666666666664
Bengaluru,2025-01-07,109.29166666666667
Bengaluru,2025-05-07,91.58333333333333
Bengaluru,2025-07-06,23.458333333333332
Bengaluru,2025-07-28,29.0
Bhopal,2023-03-08,93.58333333333333
Bhopal,2023-08-03,39.583333333333336
Bhopal,2025-01-18,143.25
Bhopal,2025-06-09,74.66666666666667
Bhopal,2025-07-21,87.5
Bhopal,2025-11-06,74.41666666666667
Bhubaneswar,2022-10-01,97.41666666666667
Bhubaneswar,2023-09-19,74.0
Bhubaneswar,2024-12-08,163.25
Chandigarh,2023-01-25,137.83333333333334
Chandigarh,2023-03-22,98.58333333333333
Chandigarh,2024-03-18,91.125
Chandigarh,2024-12-08,132.45833333333334
Chandigarh,2024-12-14,108.0
Chandigarh,2025-01-28,156.58333333333334
Chennai,2023-02-22,81.45833333333333
Chennai,2023-11-13,152.66666666666666
Chennai,2024-01-01,129.66666666666666
Dehradun,2023-05-28,105.5
Dehradun,2023-06-08,89.45833333333333
Dehradun,2023-10-14,81.16666666666667
Dehradun,2024-10-24,57.666666666666664
Delhi,2023-01-23,203.45833333333334
Delhi,2023-07-18,135.66666666666666
Delhi,2024-01-27,182.41666666666666
Delhi,2025-09-10,99.79166666666667
Gangtok,2023-06-10,67.20833333333333
Gangtok,2023-12-02,38.375
Gangtok,2024-05-29,74.29166666666667
Gangtok,2024-06-06,65.375
